統計年月,區域別,村里,出生數,出生數-男,出生數-女,死亡數,死亡數-男,死亡數-女,結婚對數,離婚對數
10304,新北市土城區,金城里,5,2,3,7,4,3,3,1
10304,新北市土城區,長風里,2,2,0,3,3,0,2,2
10304,新北市土城區,青山里,4,3,1,2,1,1,3,0
10304,新北市土城區,青雲里,2,2,0,1,0,1,0,1
10304,新北市土城區,頂埔里,3,0,3,4,1,3,0,3
10304,新北市土城區,頂新里,10,5,5,1,0,1,0,1
10304,新北市土城區,頂福里,3,2,1,5,2,3,0,0
10304,新北市蘆洲區,中原里,5,2,3,4,3,1,3,2
10304,新北市蘆洲區,中華里,3,3,0,1,1,0,2,0
10304,新北市蘆洲區,中路里,4,2,2,3,2,1,3,3
10304,新北市蘆洲區,九芎里,4,2,2,3,1,2,3,2
10304,新北市蘆洲區,仁復里,0,0,0,1,0,1,1,0
10304,新北市蘆洲區,仁德里,2,2,0,2,2,0,2,2
10304,新北市蘆洲區,仁愛里,8,6,2,3,1,2,1,2
10304,新北市蘆洲區,仁義里,1,0,1,4,2,2,2,0
10304,新北市蘆洲區,保佑里,3,0,3,7,1,6,0,1
10304,新北市蘆洲區,保和里,2,1,1,1,1,0,2,0
10304,新北市蘆洲區,保新里,2,1,1,1,1,0,3,1
10304,新北市蘆洲區,信義里,2,0,2,4,3,1,3,0
10304,新北市蘆洲區,光明里,6,2,4,2,1,1,1,1
10304,新北市蘆洲區,光華里,5,0,5,4,1,3,2,3
10304,新北市蘆洲區,南港里,4,2,2,1,1,0,5,1
10304,新北市蘆洲區,延平里,1,0,1,0,0,0,0,0
10304,新北市蘆洲區,得仁里,2,1,1,0,0,0,1,0
10304,新北市蘆洲區,得勝里,3,0,3,1,0,1,0,0
10304,新北市蘆洲區,復興里,5,2,3,2,2,0,3,2
10304,新北市蘆洲區,忠孝里,3,3,0,0,0,0,1,0
10304,新北市蘆洲區,忠義里,5,2,3,1,0,1,1,1
10304,新北市蘆洲區,恆德里,3,1,2,5,2,3,6,1
10304,新北市蘆洲區,成功里,3,2,1,2,2,0,3,4
10304,新北市蘆洲區,樓厝里,6,5,1,3,2,1,2,0
10304,新北市蘆洲區,樹德里,1,0,1,1,1,0,3,0
10304,新北市蘆洲區,正義里,9,5,4,3,2,1,2,1
10304,新北市蘆洲區,民和里,2,2,0,1,1,0,2,0
10304,新北市蘆洲區,水河里,13,9,4,3,2,1,6,1
10304,新北市蘆洲區,水湳里,12,4,8,4,4,0,3,4
10304,新北市蘆洲區,永安里,5,1,4,2,2,0,2,3
10304,新北市蘆洲區,永康里,0,0,0,3,2,1,1,3
10304,新北市蘆洲區,永德里,2,1,1,3,0,3,1,1
10304,新北市蘆洲區,永樂里,4,3,1,3,3,0,4,1
10304,新北市蘆洲區,溪墘里,4,3,1,1,0,1,1,0
10304,新北市蘆洲區,玉清里,6,4,2,1,1,0,1,2
10304,新北市蘆洲區,福安里,3,1,2,0,0,0,1,0
10304,新北市蘆洲區,長安里,4,2,2,3,2,1,1,3
10304,新北市蘆洲區,鷺江里,4,2,2,3,1,2,0,1
10304,新北市五股區,五福里,0,0,0,4,4,0,0,0
10304,新北市五股區,五股里,1,1,0,1,1,0,3,0
10304,新北市五股區,五龍里,1,0,1,1,1,0,0,0
10304,新北市五股區,六福里,3,2,1,2,2,0,4,1
10304,新北市五股區,德泰里,9,5,4,2,2,0,2,4
10304,新北市五股區,德音里,5,3,2,0,0,0,2,1
10304,新北市五股區,成功里,5,3,2,4,4,0,0,3
10304,新北市五股區,成州里,4,3,1,6,4,2,1,1
10304,新北市五股區,成德里,2,2,0,3,1,2,2,2
10304,新北市五股區,成泰里,6,2,4,0,0,0,3,1
10304,新北市五股區,更寮里,1,1,0,1,1,0,0,1
10304,新北市五股區,民義里,1,0,1,1,0,1,0,2
10304,新北市五股區,水碓里,6,4,2,4,2,2,4,2
10304,新北市五股區,福德里,5,3,2,1,0,1,1,0
10304,新北市五股區,興珍里,4,3,1,2,0,2,4,0
10304,新北市五股區,觀音里,1,1,0,1,0,1,2,0
10304,新北市五股區,貿商里,2,2,0,6,3,3,1,1
10304,新北市五股區,陸一里,1,0,1,2,2,0,0,2
10304,新北市五股區,集福里,6,4,2,2,0,2,3,0
10304,新北市五股區,集賢里,2,2,0,2,1,1,2,0
10304,新北市泰山區,全興里,19,10,9,2,1,1,3,1
10304,新北市泰山區,同榮里,4,0,4,3,3,0,0,0
10304,新北市泰山區,同興里,5,3,2,1,0,1,0,1
10304,新北市泰山區,大科里,1,1,0,0,0,0,0,1
10304,新北市泰山區,山腳里,11,6,5,6,3,3,8,3
10304,新北市泰山區,新明里,4,3,1,2,1,1,0,0
10304,新北市泰山區,明志里,5,3,2,1,1,0,1,1
10304,新北市泰山區,楓樹里,3,1,2,6,3,3,2,1
10304,新北市泰山區,泰友里,1,0,1,3,3,0,0,1
10304,新北市泰山區,福泰里,3,3,0,2,2,0,2,0
10304,新北市泰山區,福興里,4,2,2,2,0,2,1,1
10304,新北市泰山區,義仁里,15,10,5,2,2,0,4,2
10304,新北市泰山區,義學里,5,4,1,0,0,0,2,1
10304,新北市泰山區,貴和里,3,1,2,3,2,1,2,1
10304,新北市泰山區,貴子里,6,2,4,3,3,0,1,0
10304,新北市泰山區,貴賢里,1,0,1,1,1,0,6,1
10304,新北市泰山區,黎明里,7,2,5,0,0,0,0,0
10304,新北市林口區,下福里,1,0,1,0,0,0,0,0
10304,新北市林口區,中湖里,5,3,2,5,3,2,1,1
10304,新北市林口區,仁愛里,6,3,3,3,0,3,2,1
10304,新北市林口區,南勢里,28,16,12,1,0,1,8,3
10304,新北市林口區,嘉寶里,0,0,0,0,0,0,0,0
10304,新北市林口區,太平里,1,0,1,3,3,0,0,1
10304,新北市林口區,東勢里,6,4,2,4,3,1,3,0
10304,新北市林口區,東林里,4,0,4,0,0,0,1,1
10304,新北市林口區,林口里,3,3,0,4,2,2,0,1
10304,新北市林口區,湖北里,3,1,2,1,0,1,0,2
10304,新北市林口區,湖南里,31,13,18,4,2,2,11,6
10304,新北市林口區,瑞平里,1,0,1,1,1,0,0,0
10304,新北市林口區,菁湖里,6,4,2,2,2,0,0,0
10304,新北市林口區,西林里,9,3,6,5,2,3,4,1
10304,新北市林口區,頂福里,1,1,0,0,0,0,1,1
10304,新北市林口區,麗園里,2,2,0,2,1,1,3,0
10304,新北市林口區,麗林里,4,2,2,3,2,1,3,2
10304,新北市深坑區,土庫里,3,2,1,1,0,1,0,1
10304,新北市深坑區,埔新里,1,0,1,4,3,1,1,3
10304,新北市深坑區,昇高里,0,0,0,3,2,1,0,1
10304,新北市深坑區,深坑里,1,0,1,4,2,2,0,0
10304,新北市深坑區,萬福里,0,0,0,2,2,0,0,1
10304,新北市深坑區,萬順里,1,0,1,2,1,1,1,0
10304,新北市深坑區,賴仲里,0,0,0,2,1,1,1,1
10304,新北市深坑區,阿柔里,0,0,0,0,0,0,0,0
10304,新北市石碇區,中民里,0,0,0,1,0,1,1,1
10304,新北市石碇區,光明里,0,0,0,0,0,0,0,0
10304,新北市石碇區,彭山里,0,0,0,0,0,0,0,0
10304,新北市石碇區,格頭里,0,0,0,1,1,0,1,0
10304,新北市石碇區,永安里,1,1,0,0,0,0,1,0
10304,新北市石碇區,永定里,2,1,1,1,0,1,0,0
10304,新北市石碇區,潭邊里,0,0,0,2,1,1,0,0
10304,新北市石碇區,烏塗里,0,0,0,1,0,1,0,0
10304,新北市石碇區,石碇里,0,0,0,1,0,1,0,0
10304,新北市石碇區,豐林里,0,0,0,0,0,0,0,0
10304,新北市石碇區,豐田里,0,0,0,0,0,0,1,0
10304,新北市石碇區,隆盛里,1,1,0,1,0,1,0,0
10304,新北市坪林區,上德里,0,0,0,0,0,0,0,0
10304,新北市坪林區,坪林里,2,1,1,0,0,0,1,0
10304,新北市坪林區,大林里,0,0,0,1,1,0,1,0
10304,新北市坪林區,水德里,3,1,2,0,0,0,2,0
10304,新北市坪林區,漁光里,0,0,0,1,1,0,1,0
10304,新北市坪林區,石𥕢里,1,0,1,1,0,1,0,0
10304,新北市坪林區,粗窟里,1,0,1,1,0,1,0,0
10304,新北市三芝區,八賢里,1,1,0,2,1,1,1,0
10304,新北市三芝區,古庄里,0,0,0,0,0,0,0,0
10304,新北市三芝區,圓山里,0,0,0,0,0,0,0,1
10304,新北市三芝區,埔坪里,5,3,2,6,4,2,0,1
10304,新北市三芝區,埔頭里,1,1,0,4,1,3,0,0
10304,新北市三芝區,店子里,1,1,0,1,1,0,0,0
10304,新北市三芝區,後厝里,0,0,0,2,2,0,0,1
10304,新北市三芝區,新庄里,0,0,0,2,1,1,2,0
10304,新北市三芝區,橫山里,0,0,0,1,1,0,0,1
10304,新北市三芝區,福德里,0,0,0,0,0,0,0,0
10304,新北市三芝區,興華里,0,0,0,1,1,0,1,0
10304,新北市三芝區,茂長里,1,1,0,0,0,0,0,0
10304,新北市三芝區,錫板里,1,0,1,2,2,0,0,0
10304,新北市石門區,乾華里,0,0,0,1,1,0,0,0
10304,新北市石門區,富基里,1,0,1,0,0,0,0,1
10304,新北市石門區,尖鹿里,0,0,0,1,1,0,1,0
10304,新北市石門區,山溪里,0,0,0,1,1,0,0,0
10304,新北市石門區,德茂里,0,0,0,1,1,0,0,0
10304,新北市石門區,石門里,1,0,1,2,0,2,1,0
10304,新北市石門區,老梅里,1,1,0,1,1,0,0,0
10304,新北市石門區,茂林里,0,0,0,0,0,0,1,2
10304,新北市石門區,草里里,1,1,0,0,0,0,1,0
10304,新北市八里區,下罟里,1,0,1,3,1,2,1,0
10304,新北市八里區,埤頭里,2,2,0,1,1,0,1,1
10304,新北市八里區,大崁里,2,1,1,0,0,0,1,0
10304,新北市八里區,米倉里,2,1,1,0,0,0,3,1
10304,新北市八里區,舊城里,5,3,2,2,1,1,4,0
10304,新北市八里區,荖阡里,1,0,1,2,2,0,2,0
10304,新北市八里區,訊塘里,3,1,2,2,1,1,2,0
10304,新北市八里區,長坑里,2,2,0,1,0,1,0,0
10304,新北市八里區,頂罟里,3,1,2,0,0,0,2,1
10304,新北市八里區,龍源里,8,4,4,3,2,1,5,2
10304,新北市平溪區,十分里,0,0,0,1,1,0,0,0
10304,新北市平溪區,南山里,0,0,0,1,1,0,0,0
10304,新北市平溪區,嶺腳里,1,1,0,0,0,0,0,0
10304,新北市平溪區,平湖里,0,0,0,0,0,0,0,0
10304,新北市平溪區,平溪里,0,0,0,0,0,0,0,0
10304,新北市平溪區,新寮里,1,0,1,1,1,0,0,0
10304,新北市平溪區,望古里,0,0,0,1,0,1,0,0
10304,新北市平溪區,東勢里,0,0,0,0,0,0,1,0
10304,新北市平溪區,白石里,0,0,0,0,0,0,0,0
10304,新北市平溪區,石底里,0,0,0,0,0,0,1,0
10304,新北市平溪區,菁桐里,0,0,0,0,0,0,0,0
10304,新北市平溪區,薯榔里,0,0,0,0,0,0,0,0
10304,新北市雙溪區,三港里,0,0,0,1,1,0,0,1
10304,新北市雙溪區,三貂里,0,0,0,1,1,0,0,0
10304,新北市雙溪區,上林里,1,0,1,1,1,0,0,0
10304,新北市雙溪區,共和里,2,0,2,0,0,0,0,0
10304,新北市雙溪區,外柑里,0,0,0,0,0,0,0,0
10304,新北市雙溪區,平林里,0,0,0,0,0,0,0,0
10304,新北市雙溪區,新基里,0,0,0,1,1,0,0,0
10304,新北市雙溪區,泰平里,1,1,0,1,1,0,2,0
10304,新北市雙溪區,牡丹里,1,0,1,6,4,2,2,0
10304,新北市雙溪區,長源里,0,0,0,2,1,1,1,0
10304,新北市雙溪區,雙溪里,1,0,1,2,0,2,0,0
10304,新北市雙溪區,魚行里,0,0,0,0,0,0,0,0
10304,新北市貢寮區,仁里里,0,0,0,2,2,0,0,0
10304,新北市貢寮區,吉林里,0,0,0,0,0,0,0,0
10304,新北市貢寮區,和美里,0,0,0,1,0,1,0,0
10304,新北市貢寮區,真理里,2,1,1,2,1,1,0,1
10304,新北市貢寮區,福連里,0,0,0,1,1,0,0,0
10304,新北市貢寮區,福隆里,2,1,1,1,0,1,1,0
10304,新北市貢寮區,美豐里,1,1,0,1,1,0,1,0
10304,新北市貢寮區,貢寮里,0,0,0,0,0,0,0,0
10304,新北市貢寮區,雙玉里,3,2,1,0,0,0,0,0
10304,新北市貢寮區,龍崗里,0,0,0,0,0,0,0,0
10304,新北市貢寮區,龍門里,0,0,0,2,2,0,0,0
10304,新北市金山區,三界里,0,0,0,2,0,2,0,1
10304,新北市金山區,五湖里,1,0,1,1,1,0,1,0
10304,新北市金山區,兩湖里,0,0,0,0,0,0,0,0
10304,新北市金山區,六股里,1,1,0,1,0,1,0,0
10304,新北市金山區,和平里,0,0,0,0,0,0,1,0
10304,新北市金山區,大同里,0,0,0,1,1,0,0,0
10304,新北市金山區,永興里,0,0,0,0,0,0,0,0
10304,新北市金山區,清泉里,0,0,0,0,0,0,0,0
10304,新北市金山區,磺港里,0,0,0,0,0,0,0,1
10304,新北市金山區,美田里,4,1,3,2,0,2,2,0
10304,新北市金山區,萬壽里,2,0,2,1,1,0,0,1
10304,新北市金山區,西湖里,0,0,0,0,0,0,0,0
10304,新北市金山區,豐漁里,1,1,0,0,0,0,0,0
10304,新北市金山區,重和里,2,2,0,1,1,0,0,0
10304,新北市金山區,金美里,2,2,0,6,4,2,1,2
10304,新北市萬里區,中幅里,1,0,1,2,1,1,0,0
10304,新北市萬里區,北基里,5,3,2,2,2,0,4,1
10304,新北市萬里區,大鵬里,3,2,1,1,1,0,3,1
10304,新北市萬里區,崁脚里,0,0,0,0,0,0,0,0
10304,新北市萬里區,溪底里,1,0,1,0,0,0,1,0
10304,新北市萬里區,磺潭里,0,0,0,0,0,0,0,0
10304,新北市萬里區,萬里里,8,4,4,0,0,0,2,0
10304,新北市萬里區,野柳里,5,4,1,3,2,1,3,2
10304,新北市萬里區,雙興里,1,1,0,2,1,1,0,0
10304,新北市萬里區,龜吼里,0,0,0,3,2,1,1,0
10304,新北市烏來區,信賢里,3,2,1,0,0,0,0,0
10304,新北市烏來區,孝義里,0,0,0,0,0,0,0,0
10304,新北市烏來區,忠治里,0,0,0,0,0,0,0,1
10304,新北市烏來區,烏來里,1,0,1,2,2,0,2,1
10304,新北市烏來區,福山里,0,0,0,0,0,0,0,0
10304,臺中市中 區,中華里,0,0,0,0,0,0,0,2
10304,臺中市中 區,光復里,2,1,1,1,1,0,2,0
10304,臺中市中 區,公園里,0,0,0,2,1,1,1,1
10304,臺中市中 區,大墩里,0,0,0,2,2,0,1,0
10304,臺中市中 區,大誠里,0,0,0,1,1,0,1,1
10304,臺中市中 區,柳川里,1,0,1,2,2,0,0,0
10304,臺中市中 區,綠川里,0,0,0,3,1,2,2,0
10304,臺中市中 區,繼光里,0,0,0,2,2,0,0,0
10304,臺中市東 區,十甲里,6,3,3,2,2,0,1,0
10304,臺中市東 區,合作里,3,1,2,7,5,2,1,1
10304,臺中市東 區,富仁里,2,1,1,11,8,3,2,3
10304,臺中市東 區,富台里,1,0,1,2,1,1,3,0
10304,臺中市東 區,干城里,1,1,0,4,2,2,0,0
10304,臺中市東 區,振興里,7,2,5,0,0,0,2,1
10304,臺中市東 區,新庄里,2,1,1,3,0,3,2,0
10304,臺中市東 區,旱溪里,3,3,0,1,0,1,2,0
10304,臺中市東 區,東信里,9,5,4,3,2,1,7,2
10304,臺中市東 區,東勢里,2,2,0,2,0,2,0,3
10304,臺中市東 區,東南里,6,4,2,1,1,0,0,0
10304,臺中市東 區,東橋里,2,2,0,1,1,0,1,1
10304,臺中市東 區,東興里,3,1,2,5,2,3,0,0
10304,臺中市東 區,東英里,8,2,6,5,2,3,4,3
10304,臺中市東 區,東門里,8,5,3,3,1,2,2,2
10304,臺中市東 區,樂成里,0,0,0,1,1,0,1,1
10304,臺中市東 區,泉源里,2,0,2,0,0,0,1,0
10304,臺中市南 區,南和里,5,2,3,6,1,5,4,3
10304,臺中市南 區,南門里,3,2,1,2,1,1,2,0
10304,臺中市南 區,和平里,4,4,0,0,0,0,3,1
10304,臺中市南 區,國光里,4,3,1,5,2,3,2,0
10304,臺中市南 區,城隍里,3,2,1,1,1,0,0,1
10304,臺中市南 區,崇倫里,4,2,2,3,3,0,8,0
10304,臺中市南 區,工學里,6,3,3,4,1,3,3,1
10304,臺中市南 區,平和里,4,4,0,5,0,5,4,0
10304,臺中市南 區,德義里,4,4,0,3,1,2,0,1
10304,臺中市南 區,新榮里,4,2,2,2,0,2,5,0
10304,臺中市南 區,樹德里,12,6,6,4,2,2,6,1
10304,臺中市南 區,樹義里,14,8,6,3,1,2,5,1
10304,臺中市南 區,永和里,5,1,4,3,3,0,2,3
10304,臺中市南 區,永興里,8,4,4,5,2,3,3,1
10304,臺中市南 區,江川里,2,2,0,2,0,2,0,1
10304,臺中市南 區,福平里,5,3,2,4,3,1,1,1
10304,臺中市南 區,福興里,1,0,1,2,2,0,1,0
10304,臺中市南 區,福順里,8,4,4,2,2,0,6,1
10304,臺中市南 區,積善里,3,2,1,3,0,3,1,0
10304,臺中市南 區,西川里,4,2,2,2,0,2,3,0
10304,臺中市南 區,長春里,1,0,1,2,1,1,3,0
10304,臺中市南 區,長榮里,5,2,3,2,1,1,0,1
10304,臺中市西 區,三民里,1,0,1,2,1,1,0,1
10304,臺中市西 區,中興里,2,1,1,3,1,2,2,0
10304,臺中市西 區,公平里,4,4,0,1,0,1,3,1
10304,臺中市西 區,公德里,3,2,1,1,1,0,3,0
10304,臺中市西 區,公正里,7,4,3,1,1,0,3,0
10304,臺中市西 區,公民里,4,3,1,1,1,0,1,2
10304,臺中市西 區,公益里,3,1,2,2,1,1,0,0
10304,臺中市西 區,公舘里,5,2,3,4,3,1,5,1
10304,臺中市西 區,利民里,1,1,0,3,3,0,0,2
10304,臺中市西 區,双龍里,2,1,1,2,0,2,1,1
10304,臺中市西 區,吉龍里,1,0,1,2,0,2,2,0
10304,臺中市西 區,和龍里,8,5,3,2,1,1,1,2
10304,臺中市西 區,土庫里,7,2,5,2,1,1,3,1
10304,臺中市西 區,大忠里,2,1,1,3,1,2,0,2
10304,臺中市西 區,安龍里,1,0,1,1,0,1,1,1
10304,臺中市西 區,平和里,3,1,2,3,1,2,0,1
10304,臺中市西 區,廣民里,0,0,0,2,2,0,1,0
10304,臺中市西 區,後龍里,5,2,3,3,3,0,4,0
10304,臺中市西 區,忠明里,5,4,1,6,5,1,3,0
10304,臺中市西 區,忠誠里,3,1,2,6,4,2,1,1
10304,臺中市西 區,昇平里,6,4,2,5,1,4,7,1
10304,臺中市西 區,東昇里,0,0,0,1,1,0,1,0
10304,臺中市西 區,民生里,2,1,1,0,0,0,2,1
10304,臺中市西 區,民龍里,5,3,2,1,1,0,2,1
10304,臺中市西 區,藍興里,3,3,0,2,1,1,1,3
10304,臺中市北 區,中正里,0,0,0,1,1,0,0,1
10304,臺中市北 區,中達里,2,1,1,1,1,0,2,2
10304,臺中市北 區,五常里,0,0,0,2,0,2,0,0
10304,臺中市北 區,健行里,3,2,1,3,3,0,0,0
10304,臺中市北 區,光大里,3,2,1,3,2,1,4,0
10304,臺中市北 區,六合里,3,2,1,2,1,1,1,2
10304,臺中市北 區,大湖里,3,0,3,3,3,0,1,0
10304,臺中市北 區,崇德里,2,1,1,1,1,0,3,1
10304,臺中市北 區,建德里,3,1,2,4,3,1,2,2
10304,臺中市北 區,建成里,3,1,2,2,2,0,2,3
10304,臺中市北 區,建興里,6,1,5,4,2,2,2,2
10304,臺中市北 區,文莊里,1,0,1,4,1,3,1,1
10304,臺中市北 區,新北里,2,1,1,0,0,0,1,0
10304,臺中市北 區,新興里,0,0,0,4,2,2,2,0
10304,臺中市北 區,明德里,1,1,0,7,2,5,3,0
10304,臺中市北 區,明新里,1,1,0,2,1,1,3,0
10304,臺中市北 區,梅川里,1,1,0,2,0,2,3,1
10304,臺中市北 區,樂英里,3,1,2,4,3,1,1,0
10304,臺中市北 區,淡溝里,4,1,3,2,1,1,2,1
10304,臺中市北 區,立人里,4,3,1,2,2,0,3,0
10304,臺中市北 區,育德里,0,0,0,3,2,1,1,2
10304,臺中市北 區,賴厝里,3,2,1,4,1,3,3,3
10304,臺中市北 區,賴旺里,2,1,1,2,0,2,4,4
10304,臺中市北 區,賴明里,5,3,2,2,2,0,4,1
10304,臺中市北 區,賴村里,4,3,1,5,4,1,5,1
10304,臺中市北 區,賴福里,7,3,4,1,0,1,4,0
10304,臺中市北 區,賴興里,4,1,3,4,4,0,1,1
10304,臺中市北 區,邱厝里,2,2,0,4,4,0,1,0
10304,臺中市北 區,金華里,2,0,2,1,0,1,2,1
10304,臺中市北 區,金龍里,4,1,3,2,1,1,2,2
10304,臺中市北 區,錦平里,5,1,4,0,0,0,2,1
10304,臺中市北 區,錦村里,4,3,1,0,0,0,2,1
10304,臺中市北 區,錦洲里,4,4,0,5,2,3,2,2
10304,臺中市北 區,錦祥里,2,0,2,3,3,0,2,0
10304,臺中市北 區,長青里,7,1,6,5,1,4,4,1
10304,臺中市北 區,頂厝里,2,1,1,4,3,1,2,1
10304,臺中市西屯區,上安里,8,3,5,1,0,1,1,3
10304,臺中市西屯區,上德里,2,1,1,4,4,0,3,1
10304,臺中市西屯區,上石里,10,8,2,1,1,0,3,2
10304,臺中市西屯區,何仁里,8,4,4,1,0,1,2,1
10304,臺中市西屯區,何南里,3,0,3,2,2,0,3,0
10304,臺中市西屯區,何厝里,3,2,1,2,2,0,3,1
10304,臺中市西屯區,何安里,7,4,3,2,1,1,1,1
10304,臺中市西屯區,何德里,5,3,2,3,1,2,0,1
10304,臺中市西屯區,何成里,4,3,1,2,1,1,3,3
10304,臺中市西屯區,何明里,3,1,2,1,1,0,1,0
10304,臺中市西屯區,何源里,5,4,1,3,1,2,4,0
10304,臺中市西屯區,何福里,8,7,1,0,0,0,1,0
10304,臺中市西屯區,協和里,2,1,1,3,0,3,1,1
10304,臺中市西屯區,大河里,6,4,2,3,3,0,3,2
10304,臺中市西屯區,大石里,0,0,0,4,2,2,1,1
10304,臺中市西屯區,大福里,2,0,2,2,2,0,0,2
10304,臺中市西屯區,大鵬里,0,0,0,1,0,1,1,2
10304,臺中市西屯區,廣福里,1,0,1,4,3,1,1,2
10304,臺中市西屯區,惠來里,13,11,2,2,1,1,6,2
10304,臺中市西屯區,林厝里,6,2,4,4,2,2,2,0
10304,臺中市西屯區,永安里,15,6,9,5,3,2,13,3
10304,臺中市西屯區,港尾里,10,5,5,2,2,0,3,1
10304,臺中市西屯區,潮洋里,3,2,1,5,3,2,2,1
10304,臺中市西屯區,福中里,5,3,2,2,0,2,2,2
10304,臺中市西屯區,福和里,5,2,3,2,2,0,0,0
10304,臺中市西屯區,福安里,1,1,0,0,0,0,0,1
10304,臺中市西屯區,福恩里,5,2,3,0,0,0,3,1
10304,臺中市西屯區,福林里,11,5,6,2,1,1,3,0
10304,臺中市西屯區,福瑞里,4,3,1,1,0,1,1,1
10304,臺中市西屯區,福聯里,2,0,2,2,2,0,3,3
10304,臺中市西屯區,福雅里,5,1,4,3,2,1,5,2
10304,臺中市西屯區,至善里,3,1,2,1,1,0,0,1
10304,臺中市西屯區,西墩里,5,2,3,2,0,2,1,1
10304,臺中市西屯區,西安里,5,1,4,1,1,0,2,3
10304,臺中市西屯區,西平里,4,3,1,4,2,2,4,1
10304,臺中市西屯區,逢甲里,2,1,1,2,1,1,3,2
10304,臺中市西屯區,逢福里,5,4,1,3,1,2,2,0
10304,臺中市西屯區,鵬程里,1,1,0,5,4,1,1,0
10304,臺中市西屯區,龍潭里,3,3,0,1,0,1,1,0
10304,臺中市南屯區,三厝里,5,2,3,1,0,1,4,0
10304,臺中市南屯區,三和里,5,3,2,2,2,0,2,4
10304,臺中市南屯區,三義里,8,4,4,0,0,0,0,0
10304,臺中市南屯區,中和里,4,4,0,2,2,0,5,1
10304,臺中市南屯區,南屯里,11,4,7,3,2,1,4,1
10304,臺中市南屯區,同心里,3,0,3,3,2,1,2,1
10304,臺中市南屯區,向心里,3,2,1,1,0,1,0,1
10304,臺中市南屯區,大同里,12,7,5,1,1,0,6,1
10304,臺中市南屯區,大業里,1,1,0,1,0,1,1,0
10304,臺中市南屯區,大興里,3,2,1,3,0,3,3,1
10304,臺中市南屯區,大誠里,2,0,2,1,1,0,5,1
10304,臺中市南屯區,寶山里,7,5,2,2,2,0,4,3
10304,臺中市南屯區,惠中里,8,2,6,5,0,5,1,2
10304,臺中市南屯區,文山里,6,3,3,1,1,0,4,4
10304,臺中市南屯區,文心里,6,5,1,0,0,0,2,2
10304,臺中市南屯區,新生里,1,0,1,2,2,0,1,1
10304,臺中市南屯區,春安里,0,0,0,1,1,0,1,0
10304,臺中市南屯區,春社里,5,4,1,3,3,0,0,1
10304,臺中市南屯區,楓樹里,8,3,5,3,2,1,2,1
10304,臺中市南屯區,永定里,5,3,2,1,0,1,5,0
10304,臺中市南屯區,溝墘里,5,3,2,3,1,2,2,0
10304,臺中市南屯區,田心里,5,2,3,1,0,1,3,1
10304,臺中市南屯區,豐樂里,11,5,6,6,5,1,4,1
10304,臺中市南屯區,鎮平里,0,0,0,1,0,1,0,2
10304,臺中市南屯區,黎明里,3,2,1,2,1,1,0,1
10304,臺中市北屯區,三光里,7,5,2,2,1,1,6,1
10304,臺中市北屯區,三和里,6,5,1,0,0,0,3,0
10304,臺中市北屯區,仁和里,9,6,3,6,4,2,3,4
10304,臺中市北屯區,仁愛里,2,2,0,0,0,0,0,0
10304,臺中市北屯區,仁美里,10,8,2,3,2,1,6,2
10304,臺中市北屯區,北京里,4,0,4,1,0,1,1,0
10304,臺中市北屯區,北屯里,3,2,1,1,1,0,2,0
10304,臺中市北屯區,北興里,1,1,0,1,1,0,0,2
10304,臺中市北屯區,同榮里,2,1,1,5,3,2,4,1
10304,臺中市北屯區,后庄里,10,6,4,1,0,1,1,4
10304,臺中市北屯區,和平里,6,3,3,5,3,2,2,2
10304,臺中市北屯區,四民里,0,0,0,2,1,1,0,1
10304,臺中市北屯區,大坑里,2,2,0,0,0,0,1,0
10304,臺中市北屯區,大德里,4,1,3,0,0,0,4,1
10304,臺中市北屯區,平和里,7,2,5,1,1,0,2,0
10304,臺中市北屯區,平安里,4,2,2,4,1,3,4,0
10304,臺中市北屯區,平德里,9,5,4,2,0,2,5,2
10304,臺中市北屯區,平心里,3,2,1,1,1,0,2,2
10304,臺中市北屯區,平昌里,5,3,2,1,0,1,3,0
10304,臺中市北屯區,平田里,10,7,3,3,1,2,4,2
10304,臺中市北屯區,平福里,5,5,0,0,0,0,3,1
10304,臺中市北屯區,平興里,5,3,2,2,1,1,2,2
10304,臺中市北屯區,平陽里,6,3,3,0,0,0,3,1
10304,臺中市北屯區,平順里,3,1,2,1,0,1,2,0
10304,臺中市北屯區,廍子里,8,2,6,2,2,0,3,0
10304,臺中市北屯區,忠平里,3,2,1,0,0,0,3,0
10304,臺中市北屯區,新平里,3,2,1,3,1,2,1,1
10304,臺中市北屯區,東光里,3,1,2,1,0,1,3,3
10304,臺中市北屯區,東山里,1,0,1,1,1,0,1,0
10304,臺中市北屯區,松勇里,3,0,3,3,1,2,5,4
10304,臺中市北屯區,松和里,7,3,4,1,0,1,6,2
10304,臺中市北屯區,松安里,3,3,0,1,1,0,4,1
10304,臺中市北屯區,松強里,12,7,5,0,0,0,2,1
10304,臺中市北屯區,松竹里,9,2,7,3,2,1,2,2
10304,臺中市北屯區,松茂里,5,1,4,1,1,0,4,2
10304,臺中市北屯區,民德里,0,0,0,0,0,0,0,1
10304,臺中市北屯區,民政里,1,1,0,1,1,0,0,0
10304,臺中市北屯區,水景里,12,5,7,8,3,5,9,5
10304,臺中市北屯區,水湳里,5,1,4,4,4,0,4,2
10304,臺中市北屯區,舊社里,2,2,0,2,1,1,1,4
